model,original_model_name,archive_source,model_used,task_id,dataset_name,n_classes,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,accuracy_std,accuracy_n_runs,balanced_accuracy_mean,balanced_accuracy_ci_lower,balanced_accuracy_ci_upper,balanced_accuracy_std,balanced_accuracy_n_runs,f1_macro_mean,f1_macro_ci_lower,f1_macro_ci_upper,f1_macro_std,f1_macro_n_runs,f1_micro_mean,f1_micro_ci_lower,f1_micro_ci_upper,f1_micro_std,f1_micro_n_runs,f1_weighted_mean,f1_weighted_ci_lower,f1_weighted_ci_upper,f1_weighted_std,f1_weighted_n_runs,precision_macro_mean,precision_macro_ci_lower,precision_macro_ci_upper,precision_macro_std,precision_macro_n_runs,recall_macro_mean,recall_macro_ci_lower,recall_macro_ci_upper,recall_macro_std,recall_macro_n_runs,roc_auc_mean,roc_auc_ci_lower,roc_auc_ci_upper,roc_auc_std,roc_auc_n_runs
catboost,catboost,tabular_baselines,,15,breast-w,2,0.952,0.929,0.976,0.00778,3,0.953,0.932,0.975,0.007,3,0.946,0.913,0.98,0.011,3,,,,,0,,,,,0,,,,,0,,,,,0,0.99,0.97,1.01,0.0065,3
catboost,catboost,tabular_baselines,,16,mfeat-karhunen,10,0.965,0.932,0.998,0.0108,3,0.968,0.944,0.991,0.00762,3,0.963,0.931,0.995,0.0105,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000315,3
catboost,catboost,tabular_baselines,,18,mfeat-morphological,10,0.74,0.599,0.881,0.0464,3,0.73,0.611,0.849,0.0392,3,0.728,0.612,0.844,0.0382,3,,,,,0,,,,,0,,,,,0,,,,,0,0.966,0.952,0.981,0.00477,3
catboost,catboost,tabular_baselines,,2074,satimage,6,0.908,0.88,0.937,0.00943,3,0.873,0.861,0.885,0.00397,3,0.879,0.857,0.901,0.0071,3,,,,,0,,,,,0,,,,,0,,,,,0,0.988,0.98,0.997,0.00281,3
catboost,catboost,tabular_baselines,,2079,eucalyptus,5,0.673,0.626,0.719,0.0153,3,0.639,0.613,0.666,0.00866,3,0.637,0.63,0.645,0.00236,3,,,,,0,,,,,0,,,,,0,,,,,0,0.922,0.9,0.945,0.00736,3
catboost,catboost,tabular_baselines,,219,electricity,2,0.885,0.835,0.935,0.0163,3,0.873,0.81,0.936,0.0207,3,0.878,0.821,0.935,0.0187,3,,,,,0,,,,,0,,,,,0,,,,,0,0.948,0.9,0.995,0.0156,3
catboost,catboost,tabular_baselines,,22,mfeat-zernike,10,0.807,0.748,0.865,0.0193,3,0.809,0.779,0.839,0.00981,3,0.805,0.772,0.838,0.0109,3,,,,,0,,,,,0,,,,,0,,,,,0,0.977,0.97,0.983,0.0021,3
catboost,catboost,tabular_baselines,,23,cmc,3,0.518,0.428,0.608,0.0295,3,0.484,0.406,0.562,0.0257,3,0.475,0.356,0.595,0.0392,3,,,,,0,,,,,0,,,,,0,,,,,0,0.718,0.662,0.774,0.0185,3
catboost,catboost,tabular_baselines,,28,optdigits,10,0.977,0.958,0.996,0.00624,3,0.977,0.959,0.994,0.00573,3,0.977,0.959,0.994,0.00576,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000125,3
catboost,catboost,tabular_baselines,,29,credit-approval,2,0.853,0.803,0.902,0.0163,3,0.852,0.81,0.895,0.0139,3,0.851,0.799,0.902,0.0169,3,,,,,0,,,,,0,,,,,0,,,,,0,0.939,0.903,0.975,0.0118,3
catboost,catboost,tabular_baselines,,3,kr-vs-kp,2,0.99,0.968,1.01,0.00707,3,0.99,0.968,1.01,0.007,3,0.99,0.969,1.01,0.00703,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000412,3
catboost,catboost,tabular_baselines,,3021,sick,2,0.99,0.957,1.02,0.0108,3,0.958,0.852,1.06,0.0347,3,0.959,0.83,1.09,0.0424,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.983,1.01,0.00465,3
catboost,catboost,tabular_baselines,,3022,vowel,11,0.96,0.916,1.0,0.0145,3,0.96,0.907,1.01,0.0174,3,0.96,0.912,1.01,0.0159,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.997,1.0,0.000526,3
catboost,catboost,tabular_baselines,,31,credit-g,2,0.78,0.633,0.927,0.0484,3,0.709,0.514,0.905,0.0644,3,0.709,0.536,0.881,0.0567,3,,,,,0,,,,,0,,,,,0,,,,,0,0.786,0.602,0.971,0.0606,3
catboost,catboost,tabular_baselines,,32,pendigits,10,0.993,0.979,1.01,0.00471,3,0.994,0.979,1.01,0.00462,3,0.993,0.979,1.01,0.00465,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,2.62e-05,3
catboost,catboost,tabular_baselines,,3481,isolet,26,0.937,0.865,1.01,0.0236,3,0.938,0.869,1.01,0.0227,3,0.935,0.855,1.01,0.0261,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,0.999,0.000149,3
catboost,catboost,tabular_baselines,,3549,analcatdata_authorship,4,0.992,0.958,1.03,0.0111,3,0.985,0.918,1.05,0.0219,3,0.988,0.935,1.04,0.0172,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.995,1.0,0.00128,3
catboost,catboost,tabular_baselines,,3560,analcatdata_dmft,6,0.214,0.154,0.274,0.0196,3,0.221,0.181,0.26,0.013,3,0.205,0.125,0.285,0.0264,3,,,,,0,,,,,0,,,,,0,,,,,0,0.553,0.502,0.603,0.0166,3
catboost,catboost,tabular_baselines,,3573,mnist_784,10,0.975,0.942,1.01,0.0108,3,0.973,0.94,1.01,0.0109,3,0.975,0.945,1.0,0.00987,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.995,1.0,0.000971,3
catboost,catboost,tabular_baselines,,37,diabetes,2,0.75,0.707,0.793,0.0141,3,0.725,0.696,0.753,0.00933,3,0.729,0.701,0.757,0.00914,3,,,,,0,,,,,0,,,,,0,,,,,0,0.821,0.713,0.928,0.0355,3
catboost,catboost,tabular_baselines,,3902,pc4,2,0.915,0.903,0.927,0.00408,3,0.751,0.579,0.922,0.0564,3,0.774,0.631,0.916,0.0469,3,,,,,0,,,,,0,,,,,0,,,,,0,0.953,0.929,0.977,0.00793,3
catboost,catboost,tabular_baselines,,3903,pc3,2,0.887,0.868,0.906,0.00624,3,0.538,0.381,0.696,0.0517,3,0.548,0.343,0.753,0.0673,3,,,,,0,,,,,0,,,,,0,,,,,0,0.795,0.563,1.03,0.0763,3
catboost,catboost,tabular_baselines,,3904,jm1,2,0.81,0.765,0.855,0.0147,3,0.564,0.52,0.608,0.0145,3,0.567,0.511,0.624,0.0187,3,,,,,0,,,,,0,,,,,0,,,,,0,0.733,0.69,0.776,0.0142,3
catboost,catboost,tabular_baselines,,3913,kc2,2,0.81,0.697,0.924,0.0373,3,0.66,0.576,0.744,0.0276,3,0.678,0.603,0.752,0.0244,3,,,,,0,,,,,0,,,,,0,,,,,0,0.77,0.714,0.826,0.0184,3
catboost,catboost,tabular_baselines,,3917,kc1,2,0.867,0.808,0.925,0.0193,3,0.633,0.538,0.728,0.0312,3,0.66,0.545,0.776,0.0378,3,,,,,0,,,,,0,,,,,0,,,,,0,0.827,0.697,0.958,0.0429,3
catboost,catboost,tabular_baselines,,3918,pc1,2,0.926,0.909,0.943,0.00565,3,0.606,0.452,0.76,0.0505,3,0.645,0.432,0.858,0.07,3,,,,,0,,,,,0,,,,,0,,,,,0,0.883,0.708,1.06,0.0577,3
catboost,catboost,tabular_baselines,,43,spambase,2,0.945,0.923,0.967,0.00707,3,0.94,0.911,0.969,0.00946,3,0.943,0.919,0.966,0.00777,3,,,,,0,,,,,0,,,,,0,,,,,0,0.984,0.964,1.0,0.00677,3
catboost,catboost,tabular_baselines,,45,splice,3,0.958,0.939,0.977,0.00624,3,0.96,0.933,0.986,0.00877,3,0.954,0.926,0.982,0.00908,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.993,0.998,0.000788,3
catboost,catboost,tabular_baselines,,49,tic-tac-toe,2,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
catboost,catboost,tabular_baselines,,53,vehicle,4,0.78,0.682,0.877,0.0321,3,0.791,0.692,0.89,0.0325,3,0.787,0.678,0.896,0.0359,3,,,,,0,,,,,0,,,,,0,,,,,0,0.937,0.914,0.96,0.00746,3
catboost,catboost,tabular_baselines,,6,letter,26,0.95,0.907,0.993,0.0141,3,0.947,0.887,1.01,0.0198,3,0.943,0.885,1.0,0.0194,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000396,3
catboost,catboost,tabular_baselines,,7592,adult,2,0.853,0.834,0.872,0.00624,3,0.788,0.774,0.802,0.00451,3,0.8,0.789,0.811,0.00369,3,,,,,0,,,,,0,,,,,0,,,,,0,0.924,0.909,0.939,0.00496,3
catboost,catboost,tabular_baselines,,9910,Bioresponse,2,0.783,0.764,0.802,0.00624,3,0.779,0.753,0.805,0.0085,3,0.78,0.755,0.804,0.00809,3,,,,,0,,,,,0,,,,,0,,,,,0,0.855,0.833,0.878,0.00732,3
catboost,catboost,tabular_baselines,,9946,wdbc,2,0.969,0.902,1.04,0.0219,3,0.965,0.888,1.04,0.0252,3,0.967,0.896,1.04,0.0235,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.995,1.0,0.00108,3
catboost,catboost,tabular_baselines,,9952,phoneme,2,0.895,0.85,0.94,0.0147,3,0.876,0.833,0.918,0.0141,3,0.873,0.811,0.935,0.0204,3,,,,,0,,,,,0,,,,,0,,,,,0,0.954,0.939,0.97,0.0052,3
catboost,catboost,tabular_baselines,,9957,qsar-biodeg,2,0.868,0.852,0.884,0.00514,3,0.839,0.82,0.857,0.00608,3,0.848,0.837,0.858,0.00345,3,,,,,0,,,,,0,,,,,0,,,,,0,0.942,0.911,0.974,0.0103,3
catboost,catboost,tabular_baselines,,9960,wall-robot-navigation,4,0.997,0.989,1.0,0.00236,3,0.998,0.994,1.0,0.00136,3,0.998,0.994,1.0,0.00142,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,1.21e-05,3
catboost,catboost,tabular_baselines,,9964,semeion,10,0.928,0.9,0.957,0.00943,3,0.932,0.921,0.943,0.00369,3,0.925,0.888,0.961,0.012,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.995,1.0,0.000916,3
catboost,catboost,tabular_baselines,,9971,ilpd,2,0.655,0.513,0.797,0.0467,3,0.543,0.41,0.675,0.0436,3,0.544,0.406,0.682,0.0454,3,,,,,0,,,,,0,,,,,0,,,,,0,0.694,0.595,0.792,0.0325,3
catboost,catboost,tabular_baselines,,9976,madelon,2,0.877,0.806,0.947,0.0232,3,0.876,0.807,0.944,0.0225,3,0.876,0.806,0.946,0.0229,3,,,,,0,,,,,0,,,,,0,,,,,0,0.934,0.864,1.0,0.0229,3
catboost,catboost,tabular_baselines,,9977,nomao,2,0.963,0.925,1.0,0.0125,3,0.946,0.89,1.0,0.0186,3,0.953,0.9,1.01,0.0175,3,,,,,0,,,,,0,,,,,0,,,,,0,0.994,0.987,1.0,0.00228,3
catboost,catboost,tabular_baselines,,9978,ozone-level-8hr,2,0.947,0.932,0.961,0.00471,3,0.569,0.403,0.736,0.0548,3,0.6,0.348,0.853,0.0831,3,,,,,0,,,,,0,,,,,0,,,,,0,0.915,0.835,0.996,0.0266,3
catboost,catboost,tabular_baselines,,9981,cnae-9,9,0.907,0.877,0.938,0.0101,3,0.911,0.883,0.94,0.00947,3,0.907,0.887,0.926,0.00651,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.989,1.0,0.00188,3
catboost,catboost,tabular_baselines,,9985,first-order-theorem-proving,6,0.588,0.443,0.734,0.0478,3,0.45,0.411,0.489,0.0127,3,0.461,0.422,0.501,0.013,3,,,,,0,,,,,0,,,,,0,,,,,0,0.849,0.796,0.903,0.0176,3
catboost,catboost,tabular_baselines,,40996,Fashion-MNIST,10,0.888,,,0.0,1,0.885,,,0.0,1,0.884,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.992,,,0.0,1
catboost,catboost,tabular_baselines,,23517,numerai28.6,2,0.522,,,0.0,1,0.52,,,0.0,1,0.52,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.524,,,0.0,1
catboost,catboost,tabular_baselines,,40978,Internet-Advertisements,2,0.972,,,0.0,1,0.928,,,0.0,1,0.946,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.954,,,0.0,1
catboost,catboost,tabular_baselines,,40670,dna,3,0.956,,,0.0,1,0.959,,,0.0,1,0.952,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.993,,,0.0,1
catboost,catboost,tabular_baselines,,40701,churn,2,0.96,,,0.0,1,0.891,,,0.0,1,0.916,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.952,,,0.0,1
tabpfn_v2,tabpfn_v2,tabular_baselines,,10093,banknote-authentication,2,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,10101,blood-transfusion-service-center,2,0.805,0.726,0.885,0.0261,3,0.627,0.52,0.735,0.0353,3,0.647,0.515,0.78,0.0436,3,,,,,0,,,,,0,,,,,0,,,,,0,0.739,0.491,0.987,0.0814,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,11,balance-scale,3,0.947,0.92,0.973,0.00869,3,0.963,0.945,0.981,0.00596,3,0.868,0.74,0.996,0.0421,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.985,1.0,0.00317,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,12,mfeat-factors,10,0.987,0.961,1.01,0.0085,3,0.987,0.963,1.01,0.00787,3,0.987,0.964,1.01,0.00758,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.998,1.0,0.000376,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,125920,dresses-sales,2,0.596,0.545,0.646,0.0166,3,0.536,0.434,0.637,0.0333,3,0.493,0.305,0.68,0.0616,3,,,,,0,,,,,0,,,,,0,,,,,0,0.574,0.388,0.759,0.061,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,14,mfeat-fourier,10,0.868,0.805,0.932,0.0209,3,0.871,0.804,0.939,0.0222,3,0.868,0.809,0.927,0.0194,3,,,,,0,,,,,0,,,,,0,,,,,0,0.991,0.982,1.0,0.0029,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146195,connect-4,3,0.772,0.696,0.848,0.0249,3,0.547,0.464,0.629,0.0271,3,0.523,0.454,0.593,0.023,3,,,,,0,,,,,0,,,,,0,,,,,0,0.861,0.798,0.924,0.0208,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146800,MiceProtein,8,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146817,steel-plates-fault,7,0.827,0.789,0.865,0.0125,3,0.856,0.844,0.869,0.00402,3,0.847,0.812,0.883,0.0116,3,,,,,0,,,,,0,,,,,0,,,,,0,0.974,0.96,0.989,0.00475,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146819,climate-model-simulation-crashes,2,0.959,0.895,1.02,0.021,3,0.801,0.373,1.23,0.141,3,0.828,0.514,1.14,0.103,3,,,,,0,,,,,0,,,,,0,,,,,0,0.94,0.799,1.08,0.0466,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146820,wilt,2,0.99,0.99,0.99,1.11e-16,3,0.972,0.873,1.07,0.0324,3,0.939,0.884,0.993,0.0179,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.997,1.0,0.000435,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146821,car,4,0.992,0.984,0.999,0.00236,3,0.969,0.856,1.08,0.037,3,0.978,0.909,1.05,0.0225,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,7.76e-05,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146822,segment,7,0.948,0.922,0.974,0.0085,3,0.953,0.937,0.968,0.00504,3,0.95,0.932,0.968,0.00586,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.995,1.0,0.000881,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146824,mfeat-pixel,10,0.977,0.969,0.984,0.00236,3,0.978,0.968,0.989,0.00346,3,0.978,0.969,0.986,0.00265,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.997,1.0,0.000516,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,146825,Fashion-MNIST,10,0.885,,,0.0,1,0.875,,,0.0,1,0.872,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.991,,,0.0,1
tabpfn_v2,tabpfn_v2,tabular_baselines,,14952,PhishingWebsites,2,0.977,0.951,1.0,0.0085,3,0.975,0.949,1.0,0.00853,3,0.976,0.951,1.0,0.00819,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.992,1.0,0.00161,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,14954,cylinder-bands,2,0.778,0.747,0.808,0.0101,3,0.755,0.687,0.822,0.0221,3,0.759,0.699,0.819,0.0197,3,,,,,0,,,,,0,,,,,0,,,,,0,0.86,0.751,0.969,0.0359,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,14965,bank-marketing,2,0.912,0.897,0.926,0.00471,3,0.71,0.693,0.726,0.00547,3,0.741,0.725,0.757,0.00535,3,,,,,0,,,,,0,,,,,0,,,,,0,0.947,0.914,0.98,0.0108,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,14969,GesturePhaseSegmentationProcessed,5,0.728,0.613,0.844,0.0379,3,0.659,0.458,0.859,0.0659,3,0.68,0.49,0.87,0.0626,3,,,,,0,,,,,0,,,,,0,,,,,0,0.923,0.877,0.969,0.0153,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,14970,har,6,0.992,0.984,0.999,0.00236,3,0.992,0.983,1.0,0.00269,3,0.992,0.984,1.0,0.00262,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,2.74e-05,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,15,breast-w,2,0.962,0.938,0.986,0.00778,3,0.964,0.95,0.978,0.00459,3,0.957,0.924,0.99,0.0108,3,,,,,0,,,,,0,,,,,0,,,,,0,0.993,0.978,1.01,0.00478,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,16,mfeat-karhunen,10,0.982,0.967,0.996,0.00471,3,0.983,0.971,0.995,0.00403,3,0.982,0.966,0.997,0.00513,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000172,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,18,mfeat-morphological,10,0.765,0.666,0.864,0.0324,3,0.757,0.69,0.824,0.0219,3,0.748,0.685,0.81,0.0204,3,,,,,0,,,,,0,,,,,0,,,,,0,0.971,0.958,0.983,0.00405,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,2074,satimage,6,0.918,0.899,0.937,0.00624,3,0.89,0.859,0.921,0.0101,3,0.895,0.868,0.922,0.00892,3,,,,,0,,,,,0,,,,,0,,,,,0,0.992,0.989,0.996,0.00124,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,2079,eucalyptus,5,0.727,0.68,0.773,0.0153,3,0.692,0.677,0.707,0.0049,3,0.695,0.688,0.701,0.00216,3,,,,,0,,,,,0,,,,,0,,,,,0,0.931,0.899,0.964,0.0107,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,219,electricity,2,0.892,0.848,0.935,0.0143,3,0.883,0.824,0.943,0.0195,3,0.886,0.836,0.936,0.0165,3,,,,,0,,,,,0,,,,,0,,,,,0,0.952,0.909,0.995,0.0142,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,22,mfeat-zernike,10,0.858,0.753,0.964,0.0347,3,0.863,0.802,0.924,0.0201,3,0.855,0.785,0.925,0.0229,3,,,,,0,,,,,0,,,,,0,,,,,0,0.986,0.978,0.993,0.0025,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,23,cmc,3,0.525,0.45,0.6,0.0245,3,0.506,0.422,0.59,0.0276,3,0.504,0.403,0.605,0.0331,3,,,,,0,,,,,0,,,,,0,,,,,0,0.739,0.699,0.778,0.0129,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,28,optdigits,10,0.983,0.964,1.0,0.00624,3,0.984,0.967,1.0,0.0058,3,0.984,0.966,1.0,0.00575,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000135,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,29,credit-approval,2,0.853,0.78,0.926,0.024,3,0.857,0.793,0.921,0.021,3,0.852,0.777,0.927,0.0246,3,,,,,0,,,,,0,,,,,0,,,,,0,0.936,0.908,0.963,0.009,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3,kr-vs-kp,2,0.988,0.969,1.01,0.00624,3,0.988,0.97,1.01,0.0059,3,0.988,0.969,1.01,0.00617,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.00059,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3021,sick,2,0.993,0.965,1.02,0.00943,3,0.961,0.791,1.13,0.0557,3,0.97,0.843,1.1,0.0418,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.988,1.01,0.0031,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,31,credit-g,2,0.78,0.605,0.955,0.0576,3,0.698,0.505,0.891,0.0635,3,0.704,0.505,0.902,0.0651,3,,,,,0,,,,,0,,,,,0,,,,,0,0.794,0.574,1.01,0.072,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,32,pendigits,10,0.995,0.983,1.01,0.00408,3,0.995,0.982,1.01,0.00429,3,0.995,0.982,1.01,0.00411,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3549,analcatdata_authorship,4,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3560,analcatdata_dmft,6,0.203,0.16,0.246,0.0142,3,0.208,0.182,0.235,0.00883,3,0.163,0.145,0.181,0.00585,3,,,,,0,,,,,0,,,,,0,,,,,0,0.596,0.511,0.68,0.0279,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3573,mnist_784,10,0.93,0.918,0.942,0.00408,3,0.925,0.897,0.954,0.0093,3,0.925,0.906,0.945,0.00641,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.992,1.0,0.00131,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,37,diabetes,2,0.761,0.686,0.837,0.0247,3,0.73,0.698,0.763,0.0107,3,0.738,0.691,0.784,0.0153,3,,,,,0,,,,,0,,,,,0,,,,,0,0.865,0.744,0.987,0.04,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3902,pc4,2,0.913,0.906,0.921,0.00236,3,0.757,0.62,0.894,0.0449,3,0.776,0.675,0.877,0.0332,3,,,,,0,,,,,0,,,,,0,,,,,0,0.956,0.937,0.974,0.00603,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3903,pc3,2,0.9,0.867,0.933,0.0108,3,0.519,0.462,0.576,0.0187,3,0.514,0.427,0.6,0.0285,3,,,,,0,,,,,0,,,,,0,,,,,0,0.822,0.589,1.05,0.0764,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3904,jm1,2,0.818,0.778,0.858,0.0131,3,0.569,0.499,0.64,0.0233,3,0.575,0.479,0.671,0.0316,3,,,,,0,,,,,0,,,,,0,,,,,0,0.734,0.687,0.781,0.0155,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3913,kc2,2,0.865,0.786,0.944,0.026,3,0.726,0.694,0.759,0.0108,3,0.763,0.737,0.79,0.00875,3,,,,,0,,,,,0,,,,,0,,,,,0,0.86,0.674,1.05,0.0612,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3917,kc1,2,0.873,0.842,0.905,0.0103,3,0.611,0.583,0.639,0.00915,3,0.643,0.602,0.684,0.0135,3,,,,,0,,,,,0,,,,,0,,,,,0,0.826,0.769,0.882,0.0185,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,3918,pc1,2,0.922,0.907,0.937,0.00489,3,0.577,0.468,0.687,0.0361,3,0.605,0.445,0.766,0.0528,3,,,,,0,,,,,0,,,,,0,,,,,0,0.898,0.735,1.06,0.0536,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,43,spambase,2,0.955,0.955,0.955,0.0,3,0.951,0.943,0.959,0.00264,3,0.953,0.952,0.955,0.000466,3,,,,,0,,,,,0,,,,,0,,,,,0,0.985,0.972,0.998,0.00432,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,45,splice,3,0.963,0.923,1.0,0.0131,3,0.962,0.911,1.01,0.0167,3,0.96,0.906,1.01,0.0178,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.992,1.0,0.00154,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,49,tic-tac-toe,2,0.986,0.969,1.0,0.00567,3,0.98,0.958,1.0,0.00742,3,0.985,0.966,1.0,0.00607,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.997,1.0,0.000689,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,53,vehicle,4,0.871,0.758,0.984,0.0371,3,0.88,0.801,0.958,0.0259,3,0.88,0.798,0.962,0.0269,3,,,,,0,,,,,0,,,,,0,,,,,0,0.973,0.949,0.997,0.00788,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,7592,adult,2,0.845,0.795,0.895,0.0163,3,0.776,0.727,0.826,0.0162,3,0.788,0.739,0.838,0.0162,3,,,,,0,,,,,0,,,,,0,,,,,0,0.906,0.888,0.924,0.00593,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9910,Bioresponse,2,0.745,0.683,0.807,0.0204,3,0.739,0.679,0.8,0.0198,3,0.74,0.677,0.803,0.0208,3,,,,,0,,,,,0,,,,,0,,,,,0,0.839,0.787,0.891,0.0171,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9946,wdbc,2,0.984,0.951,1.02,0.011,3,0.981,0.94,1.02,0.0137,3,0.983,0.948,1.02,0.0117,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.993,1.0,0.00173,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9952,phoneme,2,0.912,0.904,0.919,0.00236,3,0.889,0.868,0.909,0.00662,3,0.892,0.871,0.913,0.00695,3,,,,,0,,,,,0,,,,,0,,,,,0,0.966,0.955,0.977,0.00368,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9957,qsar-biodeg,2,0.885,0.849,0.921,0.0119,3,0.854,0.78,0.928,0.0243,3,0.865,0.798,0.933,0.0221,3,,,,,0,,,,,0,,,,,0,,,,,0,0.95,0.891,1.01,0.0192,3
tabpfn_v2,tabpfn_v2,tabular_baselines,,9960,wall-robot-navigation,4,0.988,0.962,1.01,0.0085,3,0.989,0.966,1.01,0.00754,3,0.984,0.944,1.02,0.0132,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,9.15e-05,3
